REPTTSTNO| REPNO| ORIG_CDLABEL| ORIG_FILENAME| FILENAME| FILESIZE| MIMETYPE 
9432|1||RUVAV2041.pdf|v09432R001.pdf|1678626|application/pdf
9433|1||RUVAV2042.pdf|v09433R001.pdf|1668551|application/pdf
9434|1||RUVAV2043.pdf|v09434R001.pdf|1678931|application/pdf
9435|1||RUVAV2044.pdf|v09435R001.pdf|1677603|application/pdf
9436|1||RUVAV2045.pdf|v09436R001.pdf|2005411|application/pdf
9437|1||RUVAV2046.pdf|v09437R001.pdf|2006378|application/pdf
9438|1||RUVAV2047.pdf|v09438R001.pdf|2070097|application/pdf
9439|1||RUVAV2048.pdf|v09439R001.pdf|1666470|application/pdf
9440|1||RUVAV2049.pdf|v09440R001.pdf|1657191|application/pdf
9441|1||RUVAV2050.pdf|v09441R001.pdf|1681780|application/pdf
9442|1||RUVAV2056.pdf|v09442R001.pdf|1896277|application/pdf
9443|1||RUVAV2056QR.pdf|v09443R001.pdf|3448942|application/pdf
9444|1||RUVAV2057QR.pdf|v09444R001.pdf|3576999|application/pdf
9445|1||RUVAV2060.pdf|v09445R001.pdf|1858023|application/pdf
9446|1||RUVAV2060QR.pdf|v09446R001.pdf|3529283|application/pdf
9447|1||RUVAV2061.pdf|v09447R001.pdf|1882852|application/pdf
9448|1||RUVAV2061QR.pdf|v09448R001.pdf|3597315|application/pdf
9449|1||RUVAV2062.pdf|v09449R001.pdf|2044756|application/pdf
9450|1||RUVAV2063.pdf|v09450R001.pdf|1693506|application/pdf
9451|1||RUVAV2065.pdf|v09451R001.pdf|1655947|application/pdf
9452|1||RUVAV2066.pdf|v09452R001.pdf|1668196|application/pdf
9453|1||RUVAV2068.pdf|v09453R001.pdf|1650357|application/pdf
9454|1||RUVAV2069.pdf|v09454R001.pdf|2040266|application/pdf
9455|1||RUVAV2070.pdf|v09455R001.pdf|1969459|application/pdf
9456|1||RUVAV2071.pdf|v09456R001.pdf|2024778|application/pdf
9469|1||M20160200 2016 Ford F-250 SuperCrew SPNCAP Final Report.pdf|v09469R001.pdf|14607899|application/pdf
9471|1||M20160307 2016 Dodge Journey SE 5-Dr SUV SINCAP - Final Report.pdf|v09471R001.pdf|12027527|application/pdf
9472|1||M20160307 2016 Dodge Journey SE 5-Dr SUV SINCAP - Final Report.pdf|v09472R001.pdf|12027527|application/pdf
9472|2||M20160306 2016 Dodge Journey SE 5-Dr SUV SPNCAP - Final Report.pdf|v09472R002.pdf|10136345|application/pdf
9473|1||M20164204 2016 Hyundai Tucson SE FWD 5-Dr SUV SPNCAP - Final Report.pdf|v09473R001.pdf|22913615|application/pdf
9473|2||M20160308 2016 Jeep Patriot Sport 5-Door MPV SPNCAP Complete Report.pdf|v09473R002.pdf|6650170|application/pdf
9473|3||M20160309 2016 Jeep Patriot Sport 5-Door MPV SINCAP Complete Report.pdf|v09473R003.pdf|13470052|application/pdf
9473|4||M20164205 2016 Hyundai Tucson SE FWD 5-Dr SUV SINCAP - Final Report.pdf|v09473R004.pdf|12374451|application/pdf
9473|5||M20160203 2016 Ford F-250 SuperCab SPNCAP Final Report.pdf|v09473R005.pdf|17636396|application/pdf
9474|1||M20160204 2016 Ford F-250 SuperCab SINCAP Final Report.pdf|v09474R001.pdf|27701073|application/pdf
9474|2||M20160202 2016 Ford F-250 SuperCab NCAP Final Report.pdf|v09474R002.pdf|23378569|application/pdf
9475|1||M20160205-2016 Ford Fiesta 4 Dr Sedan-SINCAP-Final Report.pdf|v09475R001.pdf|38927451|application/pdf
9476|1||v09476R001.CDRX|v09476R001.CDRX|8533|application/CDRX
9476|2||v09476R002.CSV|v09476R002.CSV|12807|application/CSV
9476|3||v09476R003.PDF|v09476R003.PDF|172225|application/PDF
9476|4||v09476R004.PDF|v09476R004.PDF|74303261|application/PDF
9476|5||v09476R006_Barrier.xlsx|v09476R005.xlsx|24874|application/xlsx
9477|1||2015 Chevrolet Malibu_1G11C5SL7FU147796_ACM.CDRx|v09477R001.CDRx|8533|application/CDRx
9477|2||2015 Chevrolet Malibu_1G11C5SL7FU147796_ACM.CSV|v09477R002.CSV|22328|application/CSV
9477|3||2015 Chevrolet Malibu_1G11C5SL7FU147796_ACM.PDF|v09477R003.PDF|229992|application/PDF
9477|4||R20150189-2015 Chevrolet Malibu RH Oblique Research Final Report 5-19-2016.pdf|v09477R004.pdf|72801530|application/pdf
9477|5||R20150189-OMDB Barrier Measurements.xlsx|v09477R005.xlsx|24560|application/xlsx
9478|1||15FordF150_1FTEW1CG6FKD64892_ACM.CDRx|v09478R001.CDRx|17218|application/CDRx
9478|2||15FordF150_1FTEW1CG6FKD64892_ACM.CSV|v09478R002.CSV|9913|application/CSV
9478|3||15FordF150_1FTEW1CG6FKD64892_ACM.PDF|v09478R003.PDF|145273|application/PDF
9478|4||R20150227-2015 Ford F-150 RH Oblique Research Final Report 5-19-2016.pdf|v09478R004.pdf|71191864|application/pdf
9478|5||R20150227-OMDB Barrier Measurements.xlsx|v09478R005.xlsx|23505|application/xlsx
9479|1||v09479R006.CDRX|v09479R001.CDRX|17218|application/CDRX
9479|2||v09479R007.CSV|v09479R002.CSV|10598|application/CSV
9479|3||v09479R008.PDF|v09479R003.PDF|145490|application/PDF
9479|4||v09479R009.pdf|v09479R004.pdf|72858460|application/pdf
9479|5||v09479R010.xlsx|v09479R005.xlsx|23498|application/xlsx
9480|1||15ToyotaHighlander_5TDBKRFH5FS175984_ACM.CDRx|v09480R001.CDRx|29282|application/CDRx
9480|2||15ToyotaHighlander_5TDBKRFH5FS175984_ACM.CSV|v09480R002.CSV|20861|application/CSV
9480|3||15ToyotaHighlander_5TDBKRFH5FS175984_ACM.PDF|v09480R003.PDF|195352|application/PDF
9480|4||R20155143-2015 Toyota Highlander RH Oblique Research Final Report 5-19-2016.pdf|v09480R004.pdf|69737551|application/pdf
9480|5||R20155143-OMDB Barrier Measurements.xlsx|v09480R005.xlsx|24063|application/xlsx
9481|1||15ToyotaHighlander_5TDBKRFH5FS179100_ACM.CDRX|v09481R001.CDRX|29282|application/CDRX
9481|2||15ToyotaHighlander_5TDBKRFH5FS179100_ACM.CSV|v09481R002.CSV|13169|application/CSV
9481|3||15ToyotaHighlander_5TDBKRFH5FS179100_ACM.PDF|v09481R003.PDF|164460|application/PDF
9481|4||R20155145-2015 Toyota Highlander LH Oblique Research Final Report 5-19-2016.pdf|v09481R004.pdf|72809509|application/pdf
9481|5||R20155145-OMDB Barrier Measurements.xlsx|v09481R005.xlsx|24747|application/xlsx
9482|1||2015 Honda Fit_3HGGK5G59FM766551_ACM.CDRx|v09482R001.CDRx|11706|application/CDRx
9482|2||2015 Honda Fit_3HGGK5G59FM766551_ACM.CSV|v09482R002.CSV|10946|application/CSV
9482|3||2015 Honda Fit_3HGGK5G59FM766551_ACM.PDF|v09482R003.PDF|160233|application/PDF
9482|4||R20155377-2015 Honda Fit RH Oblique Research Final Report 5-19-2016.pdf|v09482R004.pdf|73269115|application/pdf
9482|5||R20155377-OMDB Barrier Measurements.xlsx|v09482R005.xlsx|23668|application/xlsx
9483|1||R20155913-2015 Volvo S60 RH Oblique Research Final Report 5-19-2016.pdf|v09483R001.pdf|72991149|application/pdf
9483|2||R20155913-OMDB Barrier Measurements.xlsx|v09483R002.xlsx|23912|application/xlsx
9484|1||M20160202 2016 Ford F-250 SuperCab NCAP Final Report.pdf|v09484R001.pdf|23378569|application/pdf
9485|1||M20160206-2016 Ford Explorer SUV-SPNCAP Final Report.pdf|v09485R001.pdf|24668125|application/pdf
9486|1||M20160207-2016 Ford Explorer SUV SINCAP-Final Report.pdf|v09486R001.pdf|38933013|application/pdf
9487|1||M20165100 2016 Lexus ES 350  4-Door Sedan NCAP Complete Report.pdf|v09487R001.pdf|6599007|application/pdf
9488|1||M20165102 2016 Lexus ES 350 4-Door Sedan SINCAP Complete Report.pdf|v09488R001.pdf|12923427|application/pdf
9489|1||M20165101 2016 Lexus ES 350 4-Door Sedan SPNCAP Complete Report.pdf|v09489R001.pdf|6035619|application/pdf
9490|1||M20165401 2016 Mazda CX-3 Touring AWD SUV SPNCAP Complete Report.pdf|v09490R001.pdf|5836809|application/pdf
9491|1||M20165402 2016 Mazda CX-3 Touring 5-Door  SUV SINCAP Web Quicklook.pdf|v09491R001.pdf|24280|application/pdf
9491|2||M20165402 2016 Mazda CX-3 Touring SUV SINCAP Complete Report.pdf|v09491R002.pdf|10529768|application/pdf
9492|1||O20165311 2016 Honda CR-V AWD LX 5-Dr SUV NCAP - Final Report.pdf|v09492R001.pdf|15033666|application/pdf
9493|1||M20160300 2016 Chrysler 300 4-Door Sedan NCAP Final Report.pdf|v09493R001.pdf|30934807|application/pdf
9494|1||M20165400 2016 Mazda CX-3 Touring AWD SUV NCAP Complete Report.pdf|v09494R001.pdf|6828425|application/pdf
9495|2||M20160301 2016 Chrysler 300 4-Door Sedan SPNCAP Final Report.pdf|v09495R002.pdf|18116249|application/pdf
9496|1||O20165900-2016 Volvo S60i 4Dr Sedan-SPNCAP Final Report.pdf|v09496R001.pdf|24442892|application/pdf
9497|5||v09497R003.pdf|v09497R003.pdf|31419392|application/pdf
9498|1||O20165901-2016 Volvo S60 4 Dr Sedan-SINCAP-Final Report.pdf|v09498R001.pdf|39743786|application/pdf
9499|1||2016 MAZDA CX-5_JM3KE4BY3G0669286_ACM.CDRx|v09499R001.CDRx|6706|application/CDRx
9499|2||2016 MAZDA CX-5_JM3KE4BY3G0669286_ACM.CSV|v09499R002.CSV|4848|application/CSV
9499|3||2016 MAZDA CX-5_JM3KE4BY3G0669286_ACM.PDF|v09499R003.PDF|131059|application/PDF
9499|4||R20165408 - 2016 Mazda CX-5 Honeycomb Barrier Crush.xlsx|v09499R004.xlsx|32614|application/xlsx
9499|5||R20165408-2016 Mazda CX-5-LH Oblique Research Report Final Report 5-6-2016.pdf|v09499R005.pdf|79423088|application/pdf
9500|1||2016 Mazda CX5_JM3KE4BY7G0668318_ACM.CSV|v09500R001.CSV|4849|application/pdf
9500|2||2016 Mazda CX5_JM3KE4BY7G0668318_ACM.PDF|v09500R002.PDF|129139|application/pdf
9500|3||R20165409-2016 Mazda CX-5-LH Oblique Research Final Report 4-15-16.pdf|v09500R003.pdf|82344770|application/pdf
9500|4||2016 Mazda CX5_JM3KE4BY7G0668318_ACM.CDRx|v09500R004.CDRx|6706|application/CDRx
9500|5||R20165409 - 2016 Mazda CX-5 Honeycomb Barrier Crush.xlsx|v09500R005.xlsx|33562|application/xlsx
9501|1||2016 Mazda CX5_JM3KE4BY5G0669192_ACM.CDRx|v09501R001.CDRx|6706|application/CDRx
9501|2||2016 Mazda CX5_JM3KE4BY5G0669192_ACM.CSV|v09501R002.CSV|9078|application/CSV
9501|3||2016 Mazda CX5_JM3KE4BY5G0669192_ACM.PDF|v09501R003.PDF|152497|application/PDF
9501|4||R20165410 - Mazda CX-5 Honeycomb Barrier Crush.xlsx|v09501R004.xlsx|32856|application/xlsx
9501|5||R20165410-2016 Mazda CX-5-LH Oblique Research Final Report 4-15-16.pdf|v09501R005.pdf|82291161|application/pdf
9502|1||M20160304 2016 Dodge Charger SE RWD 4-Dr Sedan SPNCAP - Final Report.pdf|v09502R001.pdf|9974643|application/pdf
9503|1||M20160303 2016 Dodge Charger SE AWD 4-Dr Sedan NCAP - Final Report.pdf|v09503R001.pdf|11317110|application/pdf
9504|2||M20160305 2016 Dodge Charger SE RWD 4-Dr Sedan SINCAP - Final Report.pdf|v09504R002.pdf|12818561|application/pdf
9505|1||2015 Ford F-150 SuperCab SID2s OOP 3.3.5.3 Test Report finalized.pdf|v09505R001.pdf|2184386|application/pdf
9506|1||M20160102-2016 Chevrolet Colorado Pickup Truck-SINCAP-Final Report.pdf|v09506R001.pdf|35698249|application/pdf
9506|2||M20160100-2016 Chevrolet Colorado PU-NCAP- Final Report.pdf|v09506R002.pdf|31746430|application/pdf
9506|3||M20160101-2016 Chevrolet Colorado 4Dr Pickup-SPNCAP Final Report.pdf|v09506R003.pdf|24898971|application/pdf
9507|1||2016 Nissan Versa S 4DR SPNCAP M20165204 Complete Report.pdf|v09507R001.pdf|6336097|application/pdf
9508|1||M20160100-2016 Chevrolet Colorado PU-NCAP- Final Report.pdf|v09508R001.pdf|31746430|application/pdf
9509|1||M20160100-2016 Chevrolet Colorado PU-NCAP- Final Report.pdf|v09509R001.pdf|31746430|application/pdf
9509|2||M20160101-2016 Chevrolet Colorado 4Dr Pickup-SPNCAP Final Report.pdf|v09509R002.pdf|24898971|application/pdf
9510|1||2016 Nissan Versa S 4DR SINCAP M20165205 Complete Report.pdf|v09510R001.pdf|10670416|application/pdf
9510|2||2016 Nissan Versa S 4DR SPNCAP M20165204 Complete Report.pdf|v09510R002.pdf|6336097|application/pdf
9511|1||2016 Nissan Versa S 4DR NCAP M20165203 Complete Report.pdf|v09511R001.pdf|7050282|application/pdf
9512|1||M20160310 2016 Jeep Renegade Sport 4x4 5-Dr SUV NCAP - Final Report.pdf|v09512R001.pdf|24981046|application/pdf
9513|2||M20160312 2016 Jeep Renegade Sport FWD 5-Dr SUV SINCAP - Final Report.pdf|v09513R002.pdf|29914221|application/pdf
9514|3||M20160311 2016 Jeep Renegade Latitude FWD 5-Dr SUV SPNCAP - Final Report.pdf|v09514R003.pdf|22693370|application/pdf
9515|1||M20165207 2016 Nissan Versa Note 5-Door Hatchback PINCAP Complete Report.pdf|v09515R001.pdf|6689466|application/pdf
9516|1||Subaru Outback FMVSS 208 Report.pdf|v09516R001.pdf|18938467|application/pdf
9516|2||2015 Subaru Outback Dummy Calibration Report.pdf|v09516R002.pdf|5769090|application/pdf
9522|1||2015 Honda CR-V FMVSS 208 Report.pdf|v09522R001.pdf|19366110|application/pdf
9522|2||2015 Honda CR-V Dummy Calibration Report.pdf|v09522R002.pdf|5899133|application/pdf
9526|1||2015 Honda Fit FMVSS 208 Report.pdf|v09526R001.pdf|18605731|application/pdf
9526|2||2015 Honda Fit Dummy Calibration Report.pdf|v09526R002.pdf|5193257|application/pdf
9530|1||2015 Chevrolet Trax FMVSS 208 Report.pdf|v09530R001.pdf|17670998|application/pdf
9530|2||2015 Chevrolet Trax Dummy Calibration Report.pdf|v09530R002.pdf|4200931|application/pdf
9532|1||2015 Chevrolet Colorado FMVSS 208 Report.pdf|v09532R001.pdf|16695772|application/pdf
9532|2||2015 Chevrolet Colorado Dummy Calibration Report.pdf|v09532R002.pdf|4025295|application/pdf
9539|1||2015 Toyota Camry FMVSS 208 Report.pdf|v09539R001.pdf|19059692|application/pdf
9539|2||2015 Toyota Camry Dummy Calibration Report.pdf|v09539R002.pdf|6230310|application/pdf
9545|1||M20160200 2016 Ford F-250 SuperCrew SPNCAP Final Report.pdf|v09545R001.pdf|14607899|application/pdf
9545|2||M20160208 2016 Ford F-250 SuperCrew SINCAP Final Report.pdf|v09545R002.pdf|33249995|application/pdf
9547|1||2016 Kia Optima Side MDB M20164208 Final Report.pdf|v09547R001.pdf|9016681|application/pdf
9548|1||2016 Kia Optima Side Pole M20164207 Final Report Report.pdf|v09548R001.pdf|6521259|application/pdf
9550|1||M20165802 2016 Volkswagen Golf SportWagen SINCAP Final Report.pdf|v09550R001.pdf|30472795|application/pdf
9551|1||M20165801 2016 Volkswagen Golf SportWagen SPNCAP Final Report.pdf|v09551R001.pdf|19181181|application/pdf
9552|1||O20165800 2016 Volkswagen Passat 1.8T S 4-Dr Sedan NCAP - Final Report.pdf|v09552R001.pdf|26125121|application/pdf
9553|1||M20165800 2016 Volkswagen Golf SportWagen NCAP - Final Report.pdf|v09553R001.pdf|19189329|application/pdf
9554|1||O20165801 2016 Volkswagen Passat 1.8T S 4-Dr Sedan SPNCAP - Final Report.pdf|v09554R001.pdf|9443236|application/pdf
9555|1||O20165802 2016 Volkswagen Passat 1.8T S 4-Dr Sedan SINCAP - Final Report.pdf|v09555R001.pdf|12991401|application/pdf
9556|1||M20165301-2016 Honda Civic 4Dr Sedan-SPNCAP Final Report.pdf|v09556R001.pdf|24783968|application/pdf
9557|1||O20165900 2016 Volvo XC90 T6 Momentum 5-Dr SUV NCAP - Report.pdf|v09557R001.pdf|11103226|application/pdf
9558|1||M20160108 2016 Chevrolet Malibu SINCAP Final Report.pdf|v09558R001.pdf|42279999|application/pdf
9559|1||O20165901 2016 Volvo XC90 T6 AWD Momentum 5-Dr SUV SPNCAP - Report.pdf|v09559R001.pdf|9915168|application/pdf
9560|1||O20165902 2016 Volvo XC90 T6 AWD Momentum 5-Dr SUV SINCAP - Report.pdf|v09560R001.pdf|12674366|application/pdf
9561|1||M20160106 2016 Chevrolet Malibu NCAP Final Report.pdf|v09561R001.pdf|24947497|application/pdf
9562|1||M20165302-2016 Honda Civic 4Dr Sedan-SINCAP-Final Report.pdf|v09562R001.pdf|39524811|application/pdf
9563|1||2016 Kia Optima 4DR Frontal M20164206 Final Report.pdf|v09563R001.pdf|7105301|application/pdf
9565|1||M20160107 2016 Chevrolet Malibu SPNCAP Final Report.pdf|v09565R001.pdf|23564824|application/pdf
9566|1||M20165306-2016 Honda Fit - Final Report.pdf|v09566R001.pdf|58951413|application/pdf
9567|1||M20160113-2016 Chevrolet Malibu Final Report.pdf|v09567R001.pdf|59012621|application/pdf
9568|1||M20160118-2016 Chevrolet Tahoe - Final Report.pdf|v09568R001.pdf|58375542|application/pdf
9569|1||M20165212-2016 Nissan Rogue - Final Report.pdf|v09569R001.pdf|59104891|application/pdf
9570|1||M20155112-2015 Toyota Sienna- Final Report.pdf|v09570R001.pdf|57712252|application/pdf
9571|1||M20160212-2016 Ford F-150 - Final Report.pdf|v09571R001.pdf|60864009|application/pdf
9572|1||v09572R004.xlsx|v09572R001.xlsx|32071|application/xlsx
9572|2||v09572R005.pdf|v09572R002.pdf|67643859|application/pdf
9572|3||2016 Honda Fit_JHMGK5H5XGX004174_ACM.CDRx|v09572R003.CDRx|11706|application/CDRx
9572|4||2016 Honda Fit_JHMGK5H5XGX004174_ACM.CSV|v09572R004.CSV|10947|application/CSV
9572|5||2016 Honda Fit_JHMGK5H5XGX004174_ACM.PDF|v09572R005.PDF|156649|application/PDF
9573|1||2016 Chevrolet Malibu_1G11B5SA1GU109838_ACM.CDRx|v09573R001.CDRx|8533|application/CDRx
9573|2||2016 Chevrolet Malibu_1G11B5SA1GU109838_ACM.CSV|v09573R002.CSV|22448|application/CSV
9573|3||2016 Chevrolet Malibu_1G11B5SA1GU109838_ACM.PDF|v09573R003.PDF|227644|application/PDF
9573|4||M20150114 - 2016 Chevrolet Malibu Honeycomb Barrier Crush.xlsx|v09573R004.xlsx|32770|application/xlsx
9573|5||M20160114-2016 Chevrolet Malibu-LH Oblique Research Final Report.pdf|v09573R005.pdf|80844249|application/pdf
9574|1||2016 Nissan Rogue_KNMAT2MV3GP596445_ACM.CDRx|v09574R001.CDRx|6706|application/CDRx
9574|2||2016 Nissan Rogue_KNMAT2MV3GP596445_ACM.CSV|v09574R002.CSV|5336|application/CSV
9574|3||2016 Nissan Rogue_KNMAT2MV3GP596445_ACM.PDF|v09574R003.PDF|121999|application/PDF
9574|4||M20165213 - 2016 Nissan Rogue Honeycomb Barrier Crush.xlsx|v09574R004.xlsx|32255|application/xlsx
9574|5||M20165213-2016 Nissan Rogue-LH Oblique Research Final Report.pdf|v09574R005.pdf|77685357|application/pdf
9582|1||M20165105 2016 Lexus RX 350 FWD 5-Dr SUV SINCAP - Final Report.pdf|v09582R001.pdf|12294338|application/pdf
9584|1||M20165104 2016 Lexus RX 350 FWD 5-Dr SUV SPNCAP - Final Report.pdf|v09584R001.pdf|9798338|application/pdf
9585|1||2015 Toyota Sienna_5TDKK3DC2FS682801_ACM.CDRx|v09585R001.CDRx|29282|application/CDRx
9585|2||2015 Toyota Sienna_5TDKK3DC2FS682801_ACM.CSV|v09585R002.CSV|19523|application/CSV
9585|3||2015 Toyota Sienna_5TDKK3DC2FS682801_ACM.PDF|v09585R003.PDF|160839|application/PDF
9585|4||M20155113 - 2015 Toyota Sienna Honeycob Barrier Crush.xlsx|v09585R004.xlsx|31895|application/xlsx
9585|5||M20155113-2015 Toyota Sienna-LH Oblique Research Final Report.pdf|v09585R005.pdf|79123139|application/pdf
9586|1||v09586R001.CDRx|v09586R001.CDRx|8533|application/CDRx
9586|2||v09586R002.CSV|v09586R002.CSV|13382|application/CSV
9586|3||v09586R003.PDF|v09586R003.PDF|161035|application/PDF
9586|4||v09586R004.xlsx|v09586R004.xlsx|32690|application/xlsx
9586|5||v09586R005.pdf|v09586R005.pdf|78148845|application/pdf
9586|6||v09586R009.xlsx|v09586R006.xlsx|32690|application/xlsx
9586|7||v09586R010.pdf|v09586R007.pdf|78148845|application/pdf
9587|1||2016 Ford F150_1FTEW1CG4GKD22805_ACM.CDRx|v09587R001.CDRx|17218|application/CDRx
9587|2||2016 Ford F150_1FTEW1CG4GKD22805_ACM.CSV|v09587R002.CSV|9781|application/CSV
9587|3||2016 Ford F150_1FTEW1CG4GKD22805_ACM.PDF|v09587R003.PDF|146775|application/PDF
9587|4||M20160213 - 2016 Ford F-150 Honeycomb Barrier Crush.xlsx|v09587R004.xlsx|31494|application/xlsx
9587|5||M20160213-2016 Ford F-150-LH Oblique Research Final Report.pdf|v09587R005.pdf|84422040|application/pdf
9588|1||M20165110 2016 Toyota Prius Two 5-Dr Hatchback SINCAP - 305 Report.pdf|v09588R001.pdf|3107743|application/pdf
9588|2||M20165110 2016 Toyota Prius Two 5-Dr Hatchback SINCAP - Final Report.pdf|v09588R002.pdf|11725125|application/pdf
9589|1||M20165109 2016 Toyota Prius Two 5-Dr Hatchback SPNCAP - Final Report.pdf|v09589R001.pdf|9732952|application/pdf
9589|2||M20165109 2016 Toyota Prius Two 5-Dr Hatchback SPNCAP - 305 Report.pdf|v09589R002.pdf|3322362|application/pdf
9590|1||M20165106-2016 Toyota Avalon-4Dr sedan-SPNCAP Final Report.pdf|v09590R001.pdf|24352639|application/pdf
9591|1||M20165112 2016 Toyota Tacoma Double Cab NCAP Final Report.pdf|v09591R001.pdf|23090352|application/pdf
9592|1||M20165111 2016 Toyota Prius c One 5-Dr Hatchback NCAP - Final Report.pdf|v09592R001.pdf|15103850|application/pdf
9593|1||O20165312 2016 Honda Civic LX 4-Door Sedan NCAP - Final Report.pdf|v09593R001.pdf|12239603|application/pdf
9594|1||M20165113 2016 Toyota Tacoma Double Cab SPNCAP Final Report.pdf|v09594R001.pdf|16652200|application/pdf
9595|1||M20165114 2016 Toyota Tacoma Double Cab SINCAP Final Report.pdf|v09595R001.pdf|32282986|application/pdf
9596|1||C20155600 Complete Report.pdf|v09596R001.pdf|2731559|application/pdf
9596|2||TR-P35090-05-NC Appendix A.pdf|v09596R002.pdf|2295323|application/pdf
9601|1||S150721-1 FRUPG2_55_56 Test Parameters.docx|v09601R001.docx|473693|application/docx
9601|2||Summary Report HIII 10YO.pdf|v09601R002.pdf|2066160|application/pdf
9601|3||Summary Report HIII 6YO.pdf|v09601R003.pdf|2848618|application/pdf
9606|1||S150728-1 FRUPG2_65_66 Test Parameters.docx|v09606R001.docx|353287|application/docx
9606|2||Summary Report CRABI.pdf|v09606R002.pdf|2029602|application/pdf
9606|3||Summary Report HIII 6YO.pdf|v09606R003.pdf|2848618|application/pdf
9607|1||S150729-1 FRUPG2_67_68 Test Parameters.docx|v09607R001.docx|358685|application/docx
9607|2||Summary Report CRABI.pdf|v09607R002.pdf|2029602|application/pdf
9607|3||Summary Report HIII 6YO.pdf|v09607R003.pdf|2848618|application/pdf
9608|1||S150730-1 FRUPG2_69_70 Test Parameters.docx|v09608R001.docx|353981|application/docx
9608|2||Summary Report CRABI.pdf|v09608R002.pdf|2029602|application/pdf
9608|3||Summary Report HIII 6YO.pdf|v09608R003.pdf|2848618|application/pdf
9609|1||S150730-2 FRUPG2_71_72 Test Parameters.docx|v09609R001.docx|344959|application/docx
9609|2||Summary Report CRABI.pdf|v09609R002.pdf|2029602|application/pdf
9609|3||Summary Report HIII 6YO.pdf|v09609R003.pdf|2848618|application/pdf
9610|1||S150731-1 FRUPG2_73_74 Test Parameters.docx|v09610R001.docx|348038|application/docx
9610|2||Summary Report CRABI.pdf|v09610R002.pdf|2029602|application/pdf
9610|3||Summary Report HIII 6YO.pdf|v09610R003.pdf|2848618|application/pdf
9612|1||S150910-1 FRUPG2_77_78 Test Parameters.docx|v09612R001.docx|360236|application/docx
9612|2||Summary Report CRABI.pdf|v09612R002.pdf|2029602|application/pdf
9612|3||Summary Report HIII 6YO.pdf|v09612R003.pdf|2848618|application/pdf
9613|1||S150911-1 FRUPG2_79_80 Test Parameters.docx|v09613R001.docx|353073|application/docx
9613|2||Summary Report CRABI.pdf|v09613R002.pdf|1987014|application/pdf
9613|3||Summary Report HIII 6YO.pdf|v09613R003.pdf|2848618|application/pdf
9614|1||S150915-1 FRUPG2_81_82 Test Parameters.docx|v09614R001.docx|343764|application/docx
9614|2||Summary Report HIII 3 YO.pdf|v09614R002.pdf|1974787|application/pdf
9614|3||Summary Report HIII 6YO.pdf|v09614R003.pdf|2848618|application/pdf
9618|1||S150921-1 FRUPG2_89_90 Test Parameters.docx|v09618R001.docx|351879|application/docx
9618|2||Summary Report HIII 3 YO.pdf|v09618R002.pdf|1974787|application/pdf
9618|3||Summary Report HIII 6YO.pdf|v09618R003.pdf|2848618|application/pdf
9620|1||S150923-1 FRUPG2_93_94 Test Parameters.docx|v09620R001.docx|357824|application/docx
9620|2||Summary Report HIII 10YO.pdf|v09620R002.pdf|2066160|application/pdf
9620|3||Summary Report HIII 3 YO.pdf|v09620R003.pdf|1974787|application/pdf
9643|1||C85300_2008AcuraRDX_FMVSS301_FINAL.pdf|v09643R001.pdf|4650728|application/pdf
9644|1||2008Ford Ranger FMVSS301 Rear Report final.pdf|v09644R001.pdf|5832577|application/pdf
9645|1||2008 Mazda CX-9-F301-FINAL.pdf|v09645R001.pdf|3092586|application/pdf
9646|1||C80512_2008SuzukiSX4_FMVSS301_FINAL.pdf|v09646R001.pdf|5170637|application/pdf
9647|1||C85106_2009ToyotaHighlander_FMVSS301R_FINAL.pdf|v09647R001.pdf|5397988|application/pdf
9647|2||C85106_2009ToyotaHighlander_FMVSS305.pdf|v09647R002.pdf|7125854|application/pdf
9648|1||M20165107-2016 Toyota Avalon- 4Dr Sedan-SINCAP-Final Report.pdf|v09648R001.pdf|38964136|application/pdf
9649|1||M20165108 2016 Toyota Prius Two 5-Dr Hatchback NCAP - Final Report.pdf|v09649R001.pdf|11129779|application/pdf
9649|2||M20165108 2016 Toyota Prius Two 5-Dr Hatchback NCAP - 305 Report.pdf|v09649R002.pdf|3246157|application/pdf
9662|1||O20160103-2016 Chevrolet Silverado Double Cab PU-NCAP- Final Report.pdf|v09662R001.pdf|31407126|application/pdf
9665|1||2015 Kia Sportage FMVSS 208 Report.pdf|v09665R001.pdf|18478515|application/pdf
9665|2||2015 Kia Sportage Dummy Calibration Report.pdf|v09665R002.pdf|6923950|application/pdf
9671|1||Mitsubishi Outlander FMVSS 208 Report.pdf|v09671R001.pdf|51927166|application/pdf
9671|2||2015 Mitsubishi Outlander Dummy Calibration Report.pdf|v09671R002.pdf|5901162|application/pdf
9678|1||2015 Mitsubishi Mirage FMVSS 208 Report.pdf|v09678R001.pdf|51087212|application/pdf
9678|2||2015 Mitsubishi Mirage Dummy Calibration Report.pdf|v09678R002.pdf|5528238|application/pdf
9685|1||2015 BMW Mini FMVSS 208 Report.pdf|v09685R001.pdf|51280596|application/pdf
9685|2||2015 BMW Mini Dummy Calibration Report.pdf|v09685R002.pdf|5540529|application/pdf
9696|1||O20165903 2016 Volvo XC90 T8 Insciption 5-Dr SUV NCAP - 305 Final Report.pdf|v09696R001.pdf|3133308|application/pdf
